event_ilk,event_symb,blockNumber,transactionIndex,address,transactionHash,logIndex,event_id,event_top,event_tab,event_lot,event_usr,event_kpr,event_coin,timestamp,from
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14067948,4,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x948c6506df0a135f1e68f433ce41ecbe4b737dd7221536abfae50ab6fcd08e5f,32,3.88e-16,2814889279351.2,170034327404849772991645128716463.281860056178302858,93,0x2156EA2f209bCE18278778B208677c66975bc375,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,470034327404849772991645128716.463281860056178302,1643022008,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068197,7,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xa7eb657c403b817187d184e865f0a7d2f027389c4695d0e705b0e18910a0327a,53,3.89e-16,2684364000000,17887317709034506811218111085007.690616347264571971,10.238114833133254,0xfB8eA3Da463516F6f69C7ae8d783D5c2C2814029,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,317887317709034506811218111085.007690616347264571,1643025610,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068197,32,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf48acd80f8a354e8573516458416de6902a55ec87e5bb00ce7e039b933bb922d,133,3.9e-16,2684364000000,66116399302877452483614459298374.580363686173360004,37.25,0xbf084988606482Aa601912Ec129Ca162bcA7b3e0,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,366116399302877452483614459298.37458036368617336,1643025610,0x1121e7f863CdeCc045c1c13aBf4F20B3dd0c658a
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068198,2,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x5ddbac6e513b9055d408374d32b53adec2538f4d9f5a445012abcbf9e2665197,24,3.91e-16,2684364000000,44252945534454694488497747037389.224033781922490536,24.32076940671577,0x743F1C0fec33f1835f9a08b2EdAa9371f8e79332,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,344252945534454694488497747037.38922403378192249,1643025627,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068199,2,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x6ea3ae0761db982118963e5cac2ff2d6939a51be09d7692cc878dc458a09d13e,17,3.92e-16,2684364000000,16983170569007908239913533977719.998516618882473529,9.6,0x9B55C8799597FC1E5f3B0348d68666561313bCC6,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,316983170569007908239913533977.719998516618882473,1643025639,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068203,216,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf3f424ffeda524085916cebe8eb3153ddeaee4843726b583435b32d42cf12127,252,3.93e-16,2684364000000,74479814477115384630306724036823.783224456802788292,40.76,0x8994A4D2Ad688B05ce5BdC7175566Ff06E4505EF,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,374479814477115384630306724036.823783224456802788,1643025673,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068218,340,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xbf8a03b5852ef4088e300bc0a749f99d19a87a15d33be7a0596b3b3f12c82a0b,384,3.94e-16,2684364000000,17776290896491267213258787719005.620764425113320505,10.092475609010064,0xaA1B351fB61e81aac821043179AB7202a0ff3580,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,317776290896491267213258787719.00562076442511332,1643025957,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068220,161,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xbd614f4d1eeb6549117a4a94a53097ca362378a024024d921e5afe9dca66448f,270,3.95e-16,2684364000000,100050238873679830496209669679396.028272638206077713,55,0x4dd1058098201BC6EfE0C1619cb829C7c2D5bbeC,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,400050238873679830496209669679.396028272638206077,1643025975,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068222,45,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x4e05ef8c11b7d1e5c26da38bf81e0fe9f21374bcbf11cfa8fdd3c55d7d564986,91,3.96e-16,2684364000000,32515677374480205254173679643617.246511612059414358,17.803338941373685,0xd6bb81C3b830aC845f3bE23A384077C084BE10F7,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,332515677374480205254173679643.617246511612059414,1643026007,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068223,30,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x84ac326b8d8304f45b38e8ec83a0cd2e15317c5a853919c8f3b04bfe42562dae,40,3.97e-16,2684364000000,17945575915387648121806686781423.28709498324393628,10,0xC06548d912C963F580d5e8a5607B7F8B4559331f,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,317945575915387648121806686781.423287094983243936,1643026017,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068224,1,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x46f31e89493774524455b5529116f11745295614b90456647fae8dfbd09056a5,10,3.98e-16,2684364000000,18160837388623084115345247242904.070672660675601601,10.143113903088913,0x62eCFde0a06801Ab801Be76A917a3b69352675fe,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,318160837388623084115345247242.904070672660675601,1643026023,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068224,53,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x175078a26f1400b6387181036a40cc47a373728adb31345e91ffb677bc6d02ce,138,3.99e-16,2684364000000,11396994970206420882364190587888.702098038640150241,6.4,0x9282A66C7F57Cd79A14d6BE6a45513bA4ECfcC23,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,311396994970206420882364190587.88870209803864015,1643026023,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068226,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x009df42734c3bddda18e13345cb490c6669f4bb9f1ec143487750402a0689185,5,4e-16,2684364000000,11395616809428377400011864696578.040098346269047354,6.4,0xb61c5E7192DFB77e414e6bD5308203Ffe3D82F3a,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,311395616809428377400011864696.578040098346269047,1643026039,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068226,43,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x30f0061a3bd8a118ebc127344a4d9b7850426b6f7755d7009f5d83a88115b77f,144,4.01e-16,2684364000000,18626139264239577078251141217901.538716472751881381,10.226247326364307,0x8B7992aD40c00e775Cf76cAaED7FdfDae2117B3d,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,318626139264239577078251141217.901538716472751881,1643026039,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068229,98,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x96dc124877c057d339a0b995339576a0838e0e47cca3464cd62bb027c35d488d,195,4.02e-16,2684364000000,57007145791816726492464903764597.418765720197930942,32,0xE64eBc6E46d26431be356860DaD3b690941373bE,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,357007145791816726492464903764.59741876572019793,1643026055,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068230,11,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x44d7584487937209d8394a37cbb65693629d9b54ee709f5bcd5b1a6941731b4a,83,4.03e-16,2684364000000,62474689329107488380832626886701.705637733524237301,35,0x584dbbfc61b1B804541BE88c97B5fB749B6C5ABB,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,362474689329107488380832626886.701705637733524237,1643026058,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068230,171,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x6421533e2992d6697fbcf645e2fa77c7027153b0cc9ccd7165385cbd5436b115,390,4.04e-16,2684364000000,47163176968800145448810431958678.3570041402551574,26.54,0xb55e37a9e04B7DdAAAB349A971437846ADac3ABB,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,347163176968800145448810431958.678357004140255157,1643026058,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068231,48,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xe0a18113e45df44eb89ec8ec1624a002dc508ebcf45a0d8ccef19458bd763b18,51,4.05e-16,2684364000000,19168031046570617772446038987636.230076696900740376,10.85,0xFF256A480ff9Cf6028e0dbED9B96d96F70dD0577,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,319168031046570617772446038987.63623007669690074,1643026096,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068232,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xec9aa9463deebafbbd346841de6810676f92c6cd1600a6f7fd9e49629e1d9829,5,4.06e-16,2684364000000,28150571217240428446367503603353.981903934923429869,16.073523143566007,0x2b3F10910eF9A4C153c5a45ddCEF9BB71d3E4716,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,328150571217240428446367503603.353981903934923429,1643026109,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068233,45,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x08cb508d54bc53d441dee929cee9162a2a55e8222feebeeb43d822532f33d41f,141,4.07e-16,2684364000000,15318752229425604755616785150437.730943288322438051,8.7,0x0e26949BC714a4F67b0b33Ab6c0defF5cB2e6Cf7,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,315318752229425604755616785150.437730943288322438,1643026112,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068235,35,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf0b967609da6277de081019cf5b87f55abe7ee3e54f434fb5cb923c51837ed6b,74,4.08e-16,2684364000000,62475046557933843721336653465907.813910768377657907,35,0xF84F4aB76031298b8B3F3637A9F5e9c0E4192Bf7,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9,362475046557933843721336653465.907813910768377657,1643026124,0x16dFbAC74f649c06917D3A8Ed4a8402ec76D9bd9
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068248,3,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0x2833ab76a2408366aea75d6f92d042380dc25b81084ae57b673b9a90eb995c18,22,4.09e-16,2684364000000,44807383209692780970637493624732.321543780121151332,25.686575202838142,0xfcB3FA95ef41743c52aFbdA6B4495E23282325d6,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,344807383209692780970637493624.732321543780121151,1643026277,0x55F8755D9b04F2995733949a03fD260841E1C75d
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068727,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,81,4.1e-16,2625240000000,23873480997437579268726697895908.089960294349537152,13.959447972409288,0xA273a520F042F39259741e47456D2769cb598805,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,323873480997437579268726697895.908089960294349537,1643032812,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068727,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,86,4.11e-16,2625240000000,43734818768832840325010831087278.706131126995647997,25.613653946799403,0x4361baB702C0c7be2a447405bfEE2E8587fFe53a,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,343734818768832840325010831087.278706131126995647,1643032812,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068727,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,91,4.12e-16,2625240000000,56709351462902947479414323946868.79464105284806337,33.25,0xc4dC11824a16abd5e61db9050DAAd9CAF4DF20B3,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,356709351462902947479414323946.868794641052848063,1643032812,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068727,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,96,4.13e-16,2625240000000,16422112967403057961453427904733.192371619400009682,9.557203766818335,0xB00c89068E640B72B296DDf82a9E88d550aac550,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,316422112967403057961453427904.733192371619400009,1643032812,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068727,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,101,4.14e-16,2625240000000,34144965049007842725239140459772.800637734590816156,20,0xfdf5e0229D586d590103F3D991FB68E0C62856b2,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,334144965049007842725239140459.772800637734590816,1643032812,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068727,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,106,4.15e-16,2625240000000,132835568953759482121546203618000.070150747694749947,77.17341704899854,0xECDe689d522231Cb7db38Ad3DFbCf7320105eb52,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,432835568953759482121546203618.000070150747694749,1643032812,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068727,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,111,4.16e-16,2625240000000,22507670065539158069030009548247.501062547413856675,13.173251178799804,0x8A114cfBc2D7E04929657621AfeBA0DEc317563C,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,322507670065539158069030009548.247501062547413856,1643032812,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068727,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,116,4.17e-16,2625240000000,34402541302086873229431621183097.529446866199054518,20,0x66C7091dd9870d43cA79124cFa4Fc5Fc6322883d,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,334402541302086873229431621183.097529446866199054,1643032812,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068727,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,121,4.18e-16,2625240000000,293103518704857665996749456028139.952456038644310456,170.34971621062382,0x84D2012F269656cd112197a9D92A57584F92A2b2,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,593103518704857665996749456028.13995245603864431,1643032812,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
0x4554482d41000000000000000000000000000000000000000000000000000000,WETH,14068727,0,0xc67963a226eddd77B91aD8c421630A1b0AdFF270,0xf9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,126,4.19e-16,2625240000000,17670932221856675226957983867203.283190519415494608,10.291477837152845,0x57c2c0CEA8e7a6556725D1EB92c26ac2Aa0567aD,0xe0400cd8F2F669889c48e21f2ff5381d2962BB61,317670932221856675226957983867.203283190519415494,1643032812,0xB70CB7680201e19683ecdd3f4926B17BcD48D5D1
